TIME                TIMESTEP            PRHO                VFRAC               SIG11               SIG22               SIG33               SIG12               SIG23               SIG13               DSIGDT11            DSIGDT22            DSIGDT33            DSIGDT12            DSIGDT23            DSIGDT13            STRAIN11            STRAIN22            STRAIN33            STRAIN12            STRAIN23            STRAIN13            F11                 F12                 F13                 F21                 F22                 F23                 F31                 F32                 F33                 D11                 D22                 D33                 D12                 D23                 D13                 W11                 W12                 W13                 W21                 W22                 W23                 W31                 W32                 W33                 EQVEPS              PRESSURE            GAM                 GAMNL               EPV                 DAM                 BSIG11              BSIG22              BSIG33              BSIG12              BSIG23              BSIG13              ENRGY               TMPR                RHO                 R                   Z                   YLD                 FREE01              FREE02              FREE03              FREE04              FREE05              
9.1900000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -7.2759576142E-11   -7.2759576142E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.3824319467E-07   -1.3824319467E-07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.1900000000E-04    -3.5001390684E-04   -3.5001441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009194224E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9965004734E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9965004683E-01    1.0000000000E-03    -5.0000000007E-04   -5.0000000007E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5228353079E-04    -2.9999119987E+07   4.5507236658E-04    4.5507236658E-04    0.0000000000E+00    4.9161703510E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2000000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -1.2369127944E-10   -1.2369127944E-10   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -5.0931703299E-08   -5.0931703299E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2000000000E-04    -3.5051390684E-04   -3.5051441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009204233E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964954752E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964954701E-01    1.0000000000E-03    -5.0000000001E-04   -5.0000000001E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5327617788E-04    -2.9999119987E+07   4.5629711145E-04    4.5629711145E-04    0.0000000000E+00    4.9087432978E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2100000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -2.1827872843E-11   -2.1827872843E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0186340660E-07    1.0186340660E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2100000000E-04    -3.5101390684E-04   -3.5101441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009214243E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964904769E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964904718E-01    1.0000000002E-03    -5.0000000020E-04   -5.0000000020E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5426884212E-04    -2.9999119987E+07   4.5752185632E-04    4.5752185632E-04    0.0000000000E+00    4.9171220916E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2200000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -6.5483618528E-11   -6.5483618528E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -4.3655745685E-08   -4.3655745685E-08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2200000000E-04    -3.5151390684E-04   -3.5151441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009224252E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964854787E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964854736E-01    1.0000000000E-03    -5.0000000002E-04   -5.0000000002E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5526152345E-04    -2.9999119987E+07   4.5874660120E-04    4.5874660120E-04    0.0000000000E+00    4.9223761916E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2300000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    8.0035533756E-11    8.0035533756E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.4551915228E-07    1.4551915228E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2300000000E-04    -3.5201390684E-04   -3.5201441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009234261E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964804804E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964804754E-01    1.0000000001E-03    -4.9999999998E-04   -4.9999999998E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5625422182E-04    -2.9999119987E+07   4.5997134607E-04    4.5997134607E-04    0.0000000000E+00    4.9208725579E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2400000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    1.9645085558E-10    1.9645085558E-10    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.1641532183E-07    1.1641532183E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2400000000E-04    -3.5251390684E-04   -3.5251441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009244270E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964754822E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964754771E-01    9.9999999984E-04    -4.9999999989E-04   -4.9999999989E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5724693715E-04    -2.9999119987E+07   4.6119609094E-04    4.6119609094E-04    0.0000000000E+00    4.9155315114E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2500000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -2.1827872843E-11   -2.1827872843E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -2.1827872843E-07   -2.1827872843E-07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2500000000E-04    -3.5301390684E-04   -3.5301441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009254279E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964704840E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964704789E-01    1.0000000002E-03    -5.0000000016E-04   -5.0000000016E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5823966941E-04    -2.9999119987E+07   4.6242083581E-04    4.6242083581E-04    0.0000000000E+00    5.7638452364E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2600000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    2.1827872843E-11    2.1827872843E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    4.3655745685E-08    4.3655745685E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2600000000E-04    -3.5351390684E-04   -3.5351441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009264289E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964654857E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964654806E-01    1.0000000001E-03    -5.0000000012E-04   -5.0000000012E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.5923241851E-04    -2.9999119987E+07   4.6364558068E-04    4.6364558068E-04    0.0000000000E+00    4.9061749020E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2700000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -8.0035533756E-11   -8.0035533756E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.0186340660E-07   -1.0186340660E-07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2700000000E-04    -3.5401390684E-04   -3.5401441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009274298E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964604875E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964604824E-01    9.9999999990E-04    -4.9999999992E-04   -4.9999999992E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6022518442E-04    -2.9999119987E+07   4.6487032555E-04    4.6487032555E-04    0.0000000000E+00    4.9216026602E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2800000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    6.5483618528E-11    6.5483618528E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.4551915228E-07    1.4551915228E-07    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2800000000E-04    -3.5451390684E-04   -3.5451441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009284307E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964554893E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964554842E-01    9.9999999990E-04    -4.9999999989E-04   -4.9999999989E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6121796706E-04    -2.9999119987E+07   4.6609507042E-04    4.6609507042E-04    0.0000000000E+00    5.7720545715E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.2900000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -8.0035533756E-11   -8.0035533756E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.4551915228E-07   -1.4551915228E-07   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.2900000000E-04    -3.5501390684E-04   -3.5501441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009294317E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964504910E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964504860E-01    9.9999999984E-04    -4.9999999989E-04   -4.9999999989E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6221076638E-04    -2.9999119987E+07   4.6731981530E-04    4.6731981530E-04    0.0000000000E+00    5.7789514313E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3000000000E-01    1.0000000000E-03    9.9978005251E-01    1.0000000000E+00    9.0134359961E+07    1.3700000003E+05    1.3700000003E+05    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3700000002E+08    1.3700000003E+08    1.3700000003E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3000000000E-04    -3.5501390684E-04   -3.5501441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009304326E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964504910E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964504860E-01    1.0000000002E-03    2.5315416704E-19    2.5315416704E-19    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6292916221E-04    -3.0136119987E+07   4.6813631188E-04    4.6813631188E-04    0.0000000000E+00    5.7714939572E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.2197290961E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3100000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -1.4551915228E-11   -1.4551915228E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.3700000002E+08   -1.3700000003E+08   -1.3700000003E+08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3100000000E-04    -3.5601390684E-04   -3.5601441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009314335E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964404946E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964404895E-01    1.0000000000E-03    -1.0000000001E-03   -1.0000000001E-03   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6419641484E-04    -2.9999119987E+07   4.6976930504E-04    4.6976930504E-04    0.0000000000E+00    4.9238625009E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3200000000E-01    1.0000000000E-03    9.9978005251E-01    1.0000000000E+00    9.0134359961E+07    1.3700000001E+05    1.3700000001E+05    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3700000001E+08    1.3700000001E+08    1.3700000001E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3200000000E-04    -3.5601390684E-04   -3.5601441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009324344E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964404946E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964404895E-01    1.0000000001E-03    4.6028030370E-20    4.6028030370E-20    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6491470298E-04    -3.0136119987E+07   4.7058580162E-04    4.7058580162E-04    0.0000000000E+00    5.7790296566E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.2197290961E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3300000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    -7.2759576142E-11   -7.2759576142E-11   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.3700000001E+08   -1.3700000001E+08   -1.3700000001E+08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3300000000E-04    -3.5701390684E-04   -3.5701441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009334354E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964304982E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964304931E-01    1.0000000000E-03    -1.0000000000E-03   -1.0000000000E-03   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6618212934E-04    -2.9999119987E+07   4.7221879478E-04    4.7221879478E-04    0.0000000000E+00    5.7760136385E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3400000000E-01    1.0000000000E-03    9.9978005251E-01    1.0000000000E+00    9.0134359961E+07    1.3700000000E+05    1.3700000000E+05    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3699999999E+08    1.3700000000E+08    1.3700000000E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3400000000E-04    -3.5701390684E-04   -3.5701441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009344363E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964304982E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964304931E-01    9.9999999996E-04    2.3014015185E-19    2.3014015185E-19    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6690031022E-04    -3.0136119987E+07   4.7303529136E-04    4.7303529136E-04    0.0000000000E+00    5.7724239686E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.2197290961E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3500000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    1.0142684914E-08    1.0142684914E-08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.3699999999E+08   -1.3700000000E+08   -1.3700000000E+08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3500000000E-04    -3.5801390684E-04   -3.5801441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009354372E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964205017E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964204967E-01    1.0000000001E-03    -1.0000000000E-03   -1.0000000000E-03   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6816790942E-04    -2.9999119987E+07   4.7466828452E-04    4.7466828452E-04    0.0000000000E+00    5.7760092927E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3600000000E-01    1.0000000000E-03    9.9978005251E-01    1.0000000000E+00    9.0134359961E+07    1.3699999999E+05    1.3699999999E+05    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.3699999999E+08    1.3699999999E+08    1.3699999999E+08    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3600000000E-04    -3.5801390684E-04   -3.5801441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009364382E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964205017E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964204967E-01    9.9999999992E-04    -3.1183238463E-16   -2.2349067132E-16   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.6888598348E-04    -3.0136119987E+07   4.7548478111E-04    4.7548478111E-04    0.0000000000E+00    5.7720502257E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.2197290961E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
9.3700000000E-01    1.0000000000E-03    9.9978105229E-01    1.0000000000E+00    8.9997359961E+07    2.9103830457E-11    2.9103830457E-11    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    -1.3699999999E+08   -1.3699999999E+08   -1.3699999999E+08   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.3700000000E-04    -3.5901390684E-04   -3.5901441443E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    1.0009374391E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964105053E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    9.9964105002E-01    9.9999999995E-04    -9.9999999994E-04   -9.9999999994E-04   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    8.7015375464E-04    -2.9999119987E+07   4.7711777427E-04    4.7711777427E-04    0.0000000000E+00    5.7726847194E-305   0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    NAN                 2.9800000000E+02    0.0000000000E+00    7.3482536701E+07    5.1960000000E+07    1.0000000000E+00    1.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    
